,Date,Time,Vis,VisScore,Home,Home_Score,Box Score,OT,Attendence,Venue,Notes
436,"Sat, Feb 20, 2021",9:00p,Sacramento Kings,114,Chicago Bulls,122,Box Score,,0,United Center,
437,"Sat, Feb 20, 2021",9:00p,Phoenix Suns,128,Memphis Grizzlies,97,Box Score,,"1,994",FedEx Forum,
438,"Sat, Feb 20, 2021",10:00p,Washington Wizards,118,Portland Trail Blazers,111,Box Score,,0,Moda Center,
439,"Sun, Feb 21, 2021",3:30p,Boston Celtics,115,New Orleans Pelicans,120,Box Score,OT,"1,940",Smoothie King Center,
440,"Sun, Feb 21, 2021",7:00p,Oklahoma City Thunder,117,Cleveland Cavaliers,101,Box Score,,"2,720",Rocket Mortgage Fieldhouse,
441,"Sun, Feb 21, 2021",7:00p,Minnesota Timberwolves,99,New York Knicks,103,Box Score,,0,Madison Square Garden (IV),
442,"Sun, Feb 21, 2021",7:00p,Detroit Pistons,96,Orlando Magic,105,Box Score,,"4,002",Amway Center,
443,"Sun, Feb 21, 2021",7:00p,Philadelphia 76ers,103,Toronto Raptors,110,Box Score,,0,Amalie Arena,
444,"Sun, Feb 21, 2021",7:30p,Denver Nuggets,115,Atlanta Hawks,123,Box Score,,"1,362",State Farm Arena,
445,"Sun, Feb 21, 2021",8:00p,Brooklyn Nets,112,Los Angeles Clippers,108,Box Score,,,STAPLES Center,
446,"Sun, Feb 21, 2021",9:00p,Sacramento Kings,115,Milwaukee Bucks,128,Box Score,,"1,800",Fiserv Forum,
447,"Mon, Feb 22, 2021",8:00p,Chicago Bulls,120,Houston Rockets,100,Box Score,,"3,025",Toyota Center,
448,"Mon, Feb 22, 2021",8:30p,Memphis Grizzlies,92,Dallas Mavericks,102,Box Score,,"2,099",American Airlines Center,
449,"Mon, Feb 22, 2021",9:00p,Miami Heat,108,Oklahoma City Thunder,94,Box Score,,0,Chesapeake Energy Arena,
450,"Mon, Feb 22, 2021",9:00p,Portland Trail Blazers,100,Phoenix Suns,132,Box Score,,"3,213",Phoenix Suns Arena,
451,"Mon, Feb 22, 2021",9:00p,Charlotte Hornets,110,Utah Jazz,132,Box Score,,"3,902",Vivint Smart Home Arena,
452,"Mon, Feb 22, 2021",10:00p,Washington Wizards,127,Los Angeles Lakers,124,Box Score,OT,0,STAPLES Center,
453,"Tue, Feb 23, 2021",7:00p,Atlanta Hawks,111,Cleveland Cavaliers,112,Box Score,,"2,720",Rocket Mortgage Fieldhouse,
454,"Tue, Feb 23, 2021",7:00p,Detroit Pistons,105,Orlando Magic,93,Box Score,,"3,631",Amway Center,
455,"Tue, Feb 23, 2021",7:30p,Sacramento Kings,118,Brooklyn Nets,127,Box Score,,324,Barclays Center,
456,"Tue, Feb 23, 2021",7:30p,Boston Celtics,107,Dallas Mavericks,110,Box Score,,"3,338",American Airlines Center,
457,"Tue, Feb 23, 2021",7:30p,Golden State Warriors,114,New York Knicks,106,Box Score,,"1,981",Madison Square Garden (IV),
458,"Tue, Feb 23, 2021",7:30p,Philadelphia 76ers,109,Toronto Raptors,102,Box Score,,0,Amalie Arena,
459,"Tue, Feb 23, 2021",8:00p,Minnesota Timberwolves,112,Milwaukee Bucks,139,Box Score,,"1,800",Fiserv Forum,
460,"Tue, Feb 23, 2021",10:00p,Portland Trail Blazers,106,Denver Nuggets,111,Box Score,,0,Ball Arena,
461,"Tue, Feb 23, 2021",10:00p,Washington Wizards,116,Los Angeles Clippers,135,Box Score,,0,STAPLES Center,
462,"Wed, Feb 24, 2021",7:30p,Boston Celtics,112,Atlanta Hawks,127,Box Score,,"1,537",State Farm Arena,
463,"Wed, Feb 24, 2021",7:30p,Houston Rockets,96,Cleveland Cavaliers,112,Box Score,,"2,720",Rocket Mortgage Fieldhouse,
464,"Wed, Feb 24, 2021",7:30p,Golden State Warriors,111,Indiana Pacers,107,Box Score,,0,Bankers Life Fieldhouse,
465,"Wed, Feb 24, 2021",8:00p,Minnesota Timberwolves,126,Chicago Bulls,133,Box Score,OT,0,United Center,
466,"Wed, Feb 24, 2021",8:00p,Toronto Raptors,108,Miami Heat,116,Box Score,,0,AmericanAirlines Arena,
467,"Wed, Feb 24, 2021",8:00p,Detroit Pistons,118,New Orleans Pelicans,128,Box Score,,"2,700",Smoothie King Center,
468,"Wed, Feb 24, 2021",8:00p,San Antonio Spurs,99,Oklahoma City Thunder,102,Box Score,,0,Chesapeake Energy Arena,
469,"Wed, Feb 24, 2021",9:00p,Charlotte Hornets,124,Phoenix Suns,121,Box Score,,"3,296",Phoenix Suns Arena,
470,"Wed, Feb 24, 2021",10:00p,Los Angeles Lakers,89,Utah Jazz,114,Box Score,,"4,912",Vivint Smart Home Arena,
471,"Thu, Feb 25, 2021",7:00p,Dallas Mavericks,97,Philadelphia 76ers,111,Box Score,,0,Wells Fargo Center,
472,"Thu, Feb 25, 2021",7:30p,Orlando Magic,92,Brooklyn Nets,129,Box Score,,327,Barclays Center,
473,"Thu, Feb 25, 2021",7:30p,Sacramento Kings,121,New York Knicks,140,Box Score,,"1,981",Madison Square Garden (IV),
474,"Thu, Feb 25, 2021",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,122,Box Score,,"1,896",FedEx Forum,
475,"Thu, Feb 25, 2021",9:00p,Washington Wizards,112,Denver Nuggets,110,Box Score,,0,Ball Arena,
476,"Thu, Feb 25, 2021",9:30p,New Orleans Pelicans,125,Milwaukee Bucks,129,Box Score,,"1,800",Fiserv Forum,
477,"Fri, Feb 26, 2021",7:30p,Indiana Pacers,112,Boston Celtics,118,Box Score,,0,TD Garden,
478,"Fri, Feb 26, 2021",7:30p,Houston Rockets,111,Toronto Raptors,122,Box Score,,0,Amalie Arena,
479,"Fri, Feb 26, 2021",8:00p,Phoenix Suns,106,Chicago Bulls,97,Box Score,,0,United Center,
480,"Fri, Feb 26, 2021",8:00p,Sacramento Kings,110,Detroit Pistons,107,Box Score,,0,Little Caesars Arena,
481,"Fri, Feb 26, 2021",8:00p,Los Angeles Clippers,119,Memphis Grizzlies,99,Box Score,,"2,039",FedEx Forum,
482,"Fri, Feb 26, 2021",8:00p,Utah Jazz,116,Miami Heat,124,Box Score,,0,AmericanAirlines Arena,
483,"Fri, Feb 26, 2021",8:00p,Atlanta Hawks,109,Oklahoma City Thunder,118,Box Score,,0,Chesapeake Energy Arena,
484,"Fri, Feb 26, 2021",10:00p,Charlotte Hornets,121,Golden State Warriors,130,Box Score,,0,Chase Center,
485,"Fri, Feb 26, 2021",10:00p,Portland Trail Blazers,93,Los Angeles Lakers,102,Box Score,,0,STAPLES Center,
486,"Sat, Feb 27, 2021",7:00p,Cleveland Cavaliers,112,Philadelphia 76ers,109,Box Score,OT,0,Wells Fargo Center,
487,"Sat, Feb 27, 2021",7:00p,Minnesota Timberwolves,112,Washington Wizards,128,Box Score,,0,Capital One Arena,
488,"Sat, Feb 27, 2021",8:00p,Indiana Pacers,107,New York Knicks,110,Box Score,,"1,981",Madison Square Garden (IV),
489,"Sat, Feb 27, 2021",8:00p,Denver Nuggets,126,Oklahoma City Thunder,96,Box Score,,0,Chesapeake Energy Arena,
490,"Sat, Feb 27, 2021",8:00p,Utah Jazz,124,Orlando Magic,109,Box Score,,"4,242",Amway Center,
491,"Sat, Feb 27, 2021",8:00p,New Orleans Pelicans,114,San Antonio Spurs,117,Box Score,,0,AT&T Center,
492,"Sat, Feb 27, 2021",8:30p,Dallas Mavericks,115,Brooklyn Nets,98,Box Score,,684,Barclays Center,
493,"Sun, Feb 28, 2021",3:30p,Los Angeles Clippers,100,Milwaukee Bucks,105,Box Score,,"1,800",Fiserv Forum,
494,"Sun, Feb 28, 2021",7:00p,Washington Wizards,110,Boston Celtics,111,Box Score,,0,TD Garden,
495,"Sun, Feb 28, 2021",8:00p,New York Knicks,109,Detroit Pistons,90,Box Score,,0,Little Caesars Arena,
496,"Sun, Feb 28, 2021",8:00p,Memphis Grizzlies,133,Houston Rockets,84,Box Score,,"3,284",Toyota Center,
497,"Sun, Feb 28, 2021",8:00p,Golden State Warriors,91,Los Angeles Lakers,117,Box Score,,0,STAPLES Center,
498,"Sun, Feb 28, 2021",8:00p,Atlanta Hawks,99,Miami Heat,109,Box Score,,0,AmericanAirlines Arena,
499,"Sun, Feb 28, 2021",9:00p,Phoenix Suns,118,Minnesota Timberwolves,99,Box Score,,0,Target Center,
500,"Sun, Feb 28, 2021",10:00p,Charlotte Hornets,127,Sacramento Kings,126,Box Score,,0,Golden 1 Center,
501,"Mon, Mar 1, 2021",7:00p,Dallas Mavericks,130,Orlando Magic,124,Box Score,,"3,766",Amway Center,
502,"Mon, Mar 1, 2021",7:00p,Indiana Pacers,114,Philadelphia 76ers,130,Box Score,,0,Wells Fargo Center,
503,"Mon, Mar 1, 2021",8:00p,Denver Nuggets,118,Chicago Bulls,112,Box Score,,0,United Center,
504,"Mon, Mar 1, 2021",8:00p,Utah Jazz,124,New Orleans Pelicans,129,Box Score,,"2,700",Smoothie King Center,
505,"Mon, Mar 1, 2021",8:30p,Brooklyn Nets,124,San Antonio Spurs,113,Box Score,OT,0,AT&T Center,
506,"Mon, Mar 1, 2021",9:00p,Cleveland Cavaliers,101,Houston Rockets,90,Box Score,,"3,046",Toyota Center,
507,"Mon, Mar 1, 2021",10:30p,Charlotte Hornets,111,Portland Trail Blazers,123,Box Score,,0,Moda Center,
508,"Tue, Mar 2, 2021",7:00p,Memphis Grizzlies,125,Washington Wizards,111,Box Score,,0,Capital One Arena,
509,"Tue, Mar 2, 2021",7:30p,Los Angeles Clippers,112,Boston Celtics,117,Box Score,,0,TD Garden,
510,"Tue, Mar 2, 2021",7:30p,Atlanta Hawks,94,Miami Heat,80,Box Score,,0,AmericanAirlines Arena,
511,"Tue, Mar 2, 2021",8:30p,New York Knicks,93,San Antonio Spurs,119,Box Score,,0,AT&T Center,
512,"Tue, Mar 2, 2021",9:00p,Denver Nuggets,128,Milwaukee Bucks,97,Box Score,,"1,800",Fiserv Forum,
513,"Tue, Mar 2, 2021",10:00p,Phoenix Suns,114,Los Angeles Lakers,104,Box Score,,0,STAPLES Center,
514,"Wed, Mar 3, 2021",7:00p,Indiana Pacers,114,Cleveland Cavaliers,111,Box Score,,"2,720",Rocket Mortgage Fieldhouse,
515,"Wed, Mar 3, 2021",7:00p,Utah Jazz,123,Philadelphia 76ers,131,Box Score,OT,0,Wells Fargo Center,
516,"Wed, Mar 3, 2021",7:00p,Detroit Pistons,129,Toronto Raptors,105,Box Score,,0,Amalie Arena,
517,"Wed, Mar 3, 2021",7:30p,Brooklyn Nets,132,Houston Rockets,114,Box Score,,"3,615",Toyota Center,
518,"Wed, Mar 3, 2021",8:00p,Charlotte Hornets,135,Minnesota Timberwolves,102,Box Score,,0,Target Center,
519,"Wed, Mar 3, 2021",8:00p,Chicago Bulls,128,New Orleans Pelicans,124,Box Score,,"2,700",Smoothie King Center,
520,"Wed, Mar 3, 2021",8:00p,Atlanta Hawks,115,Orlando Magic,112,Box Score,,"3,969",Amway Center,
521,"Wed, Mar 3, 2021",8:30p,Oklahoma City Thunder,78,Dallas Mavericks,87,Box Score,,"3,508",American Airlines Center,
522,"Wed, Mar 3, 2021",10:00p,Golden State Warriors,106,Portland Trail Blazers,108,Box Score,,0,Moda Center,
523,"Wed, Mar 3, 2021",10:00p,Los Angeles Lakers,120,Sacramento Kings,123,Box Score,,0,Golden 1 Center,
524,"Thu, Mar 4, 2021",7:00p,Toronto Raptors,125,Boston Celtics,132,Box Score,,0,TD Garden,
525,"Thu, Mar 4, 2021",7:00p,Los Angeles Clippers,117,Washington Wizards,119,Box Score,,0,Capital One Arena,
526,"Thu, Mar 4, 2021",7:30p,Detroit Pistons,104,New York Knicks,114,Box Score,,"1,981",Madison Square Garden (IV),
527,"Thu, Mar 4, 2021",8:00p,Denver Nuggets,113,Indiana Pacers,103,Box Score,,0,Bankers Life Fieldhouse,
528,"Thu, Mar 4, 2021",8:00p,Milwaukee Bucks,112,Memphis Grizzlies,111,Box Score,,"1,961",FedEx Forum,
529,"Thu, Mar 4, 2021",8:30p,Miami Heat,103,New Orleans Pelicans,93,Box Score,,"2,700",Smoothie King Center,
530,"Thu, Mar 4, 2021",9:00p,Oklahoma City Thunder,107,San Antonio Spurs,102,Box Score,,"1,000",AT&T Center,
531,"Thu, Mar 4, 2021",10:00p,Golden State Warriors,98,Phoenix Suns,120,Box Score,,"3,233",Phoenix Suns Arena,
532,"Thu, Mar 4, 2021",10:00p,Sacramento Kings,119,Portland Trail Blazers,123,Box Score,,0,Moda Center,
533,"Wed, Mar 10, 2021",8:00p,Washington Wizards,112,Memphis Grizzlies,127,Box Score,,"1,912",FedEx Forum,
534,"Wed, Mar 10, 2021",8:30p,San Antonio Spurs,104,Dallas Mavericks,115,Box Score,,"3,813",American Airlines Center,
535,"Thu, Mar 11, 2021",7:00p,Detroit Pistons,102,Charlotte Hornets,105,Box Score,,0,Spectrum Center,
536,"Thu, Mar 11, 2021",7:30p,Boston Celtics,109,Brooklyn Nets,121,Box Score,,"1,374",Barclays Center,
537,"Thu, Mar 11, 2021",7:30p,Atlanta Hawks,121,Toronto Raptors,120,Box Score,,0,Amalie Arena,
538,"Thu, Mar 11, 2021",8:00p,Philadelphia 76ers,127,Chicago Bulls,105,Box Score,,0,United Center,
539,"Thu, Mar 11, 2021",8:00p,Orlando Magic,103,Miami Heat,111,Box Score,,0,AmericanAirlines Arena,
540,"Thu, Mar 11, 2021",8:00p,New York Knicks,101,Milwaukee Bucks,134,Box Score,,"1,800",Fiserv Forum,
541,"Thu, Mar 11, 2021",8:00p,Minnesota Timberwolves,135,New Orleans Pelicans,105,Box Score,,"3,700",Smoothie King Center,
542,"Thu, Mar 11, 2021",9:00p,Dallas Mavericks,108,Oklahoma City Thunder,116,Box Score,,0,Chesapeake Energy Arena,
543,"Thu, Mar 11, 2021",10:00p,Golden State Warriors,104,Los Angeles Clippers,130,Box Score,,0,STAPLES Center,
544,"Thu, Mar 11, 2021",10:00p,Phoenix Suns,127,Portland Trail Blazers,121,Box Score,,0,Moda Center,
545,"Thu, Mar 11, 2021",10:00p,Houston Rockets,105,Sacramento Kings,125,Box Score,,0,Golden 1 Center,
546,"Fri, Mar 12, 2021",8:00p,Denver Nuggets,103,Memphis Grizzlies,102,Box Score,,"2,160",FedEx Forum,
547,"Fri, Mar 12, 2021",8:00p,Cleveland Cavaliers,82,New Orleans Pelicans,116,Box Score,,"3,700",Smoothie King Center,
548,"Fri, Mar 12, 2021",8:00p,Philadelphia 76ers,127,Washington Wizards,101,Box Score,,0,Capital One Arena,
549,"Fri, Mar 12, 2021",9:00p,Miami Heat,101,Chicago Bulls,90,Box Score,,0,United Center,
550,"Fri, Mar 12, 2021",9:00p,Orlando Magic,77,San Antonio Spurs,104,Box Score,,"3,241",AT&T Center,
551,"Fri, Mar 12, 2021",10:00p,Houston Rockets,99,Utah Jazz,114,Box Score,,"5,546",Vivint Smart Home Arena,
552,"Fri, Mar 12, 2021",10:30p,Indiana Pacers,100,Los Angeles Lakers,105,Box Score,,0,STAPLES Center,
553,"Sat, Mar 13, 2021",2:00p,New York Knicks,119,Oklahoma City Thunder,97,Box Score,,0,Chesapeake Energy Arena,
554,"Sat, Mar 13, 2021",7:00p,Detroit Pistons,95,Brooklyn Nets,100,Box Score,,"1,364",Barclays Center,
555,"Sat, Mar 13, 2021",7:00p,Toronto Raptors,104,Charlotte Hornets,114,Box Score,,"2,861",Spectrum Center,
556,"Sat, Mar 13, 2021",7:00p,Milwaukee Bucks,125,Washington Wizards,119,Box Score,,0,Capital One Arena,
557,"Sat, Mar 13, 2021",7:30p,Sacramento Kings,106,Atlanta Hawks,121,Box Score,,"2,347",State Farm Arena,
558,"Sat, Mar 13, 2021",8:00p,Portland Trail Blazers,125,Minnesota Timberwolves,121,Box Score,,0,Target Center,
559,"Sat, Mar 13, 2021",10:00p,Dallas Mavericks,116,Denver Nuggets,103,Box Score,,0,Ball Arena,
560,"Sat, Mar 13, 2021",10:00p,Indiana Pacers,122,Phoenix Suns,111,Box Score,,"3,166",Phoenix Suns Arena,
561,"Sun, Mar 14, 2021",2:00p,Memphis Grizzlies,122,Oklahoma City Thunder,128,Box Score,,0,Chesapeake Energy Arena,
562,"Sun, Mar 14, 2021",4:00p,Utah Jazz,119,Golden State Warriors,131,Box Score,,0,Chase Center,
563,"Sun, Mar 14, 2021",6:30p,San Antonio Spurs,99,Philadelphia 76ers,134,Box Score,,"3,071",Wells Fargo Center,
564,"Sun, Mar 14, 2021",7:00p,Miami Heat,102,Orlando Magic,97,Box Score,,"3,264",Amway Center,
565,"Sun, Mar 14, 2021",7:30p,Cleveland Cavaliers,82,Atlanta Hawks,100,Box Score,,"2,322",State Farm Arena,
566,"Sun, Mar 14, 2021",8:00p,Boston Celtics,134,Houston Rockets,107,Box Score,,"3,264",Toyota Center,
567,"Sun, Mar 14, 2021",8:00p,Portland Trail Blazers,112,Minnesota Timberwolves,114,Box Score,,0,Target Center,
568,"Sun, Mar 14, 2021",9:00p,Toronto Raptors,95,Chicago Bulls,118,Box Score,,0,United Center,
569,"Sun, Mar 14, 2021",9:00p,Los Angeles Clippers,115,New Orleans Pelicans,135,Box Score,,"3,700",Smoothie King Center,
570,"Mon, Mar 15, 2021",7:00p,Sacramento Kings,116,Charlotte Hornets,122,Box Score,,"2,861",Spectrum Center,
571,"Mon, Mar 15, 2021",7:00p,Milwaukee Bucks,133,Washington Wizards,122,Box Score,,0,Capital One Arena,
572,"Mon, Mar 15, 2021",8:00p,New York Knicks,112,Brooklyn Nets,117,Box Score,,"1,637",Barclays Center,
573,"Mon, Mar 15, 2021",8:00p,San Antonio Spurs,109,Detroit Pistons,99,Box Score,,0,Little Caesars Arena,
574,"Mon, Mar 15, 2021",9:00p,Los Angeles Clippers,109,Dallas Mavericks,99,Box Score,,"3,945",American Airlines Center,
575,"Mon, Mar 15, 2021",10:00p,Indiana Pacers,106,Denver Nuggets,121,Box Score,,0,Ball Arena,
576,"Mon, Mar 15, 2021",10:00p,Memphis Grizzlies,99,Phoenix Suns,122,Box Score,,"3,188",Phoenix Suns Arena,
577,"Mon, Mar 15, 2021",10:30p,Los Angeles Lakers,128,Golden State Warriors,97,Box Score,,0,Chase Center,
578,"Tue, Mar 16, 2021",7:30p,Utah Jazz,117,Boston Celtics,109,Box Score,,0,TD Garden,
579,"Tue, Mar 16, 2021",8:00p,Oklahoma City Thunder,102,Chicago Bulls,123,Box Score,,0,United Center,
580,"Tue, Mar 16, 2021",8:00p,Atlanta Hawks,119,Houston Rockets,107,Box Score,,"3,069",Toyota Center,
581,"Tue, Mar 16, 2021",8:00p,Cleveland Cavaliers,98,Miami Heat,113,Box Score,,0,AmericanAirlines Arena,
582,"Tue, Mar 16, 2021",8:00p,New York Knicks,96,Philadelphia 76ers,99,Box Score,,"3,071",Wells Fargo Center,
583,"Tue, Mar 16, 2021",10:00p,New Orleans Pelicans,124,Portland Trail Blazers,125,Box Score,,0,Moda Center,
584,"Tue, Mar 16, 2021",10:30p,Minnesota Timberwolves,121,Los Angeles Lakers,137,Box Score,,0,STAPLES Center,
585,"Wed, Mar 17, 2021",7:00p,Toronto Raptors,112,Detroit Pistons,116,Box Score,,750,Little Caesars Arena,
586,"Wed, Mar 17, 2021",7:00p,Brooklyn Nets,124,Indiana Pacers,115,Box Score,,0,Bankers Life Fieldhouse,
587,"Wed, Mar 17, 2021",7:00p,Milwaukee Bucks,109,Philadelphia 76ers,105,Box Score,OT,"3,071",Wells Fargo Center,
588,"Wed, Mar 17, 2021",7:00p,Sacramento Kings,121,Washington Wizards,119,Box Score,,0,Capital One Arena,
589,"Wed, Mar 17, 2021",8:00p,San Antonio Spurs,106,Chicago Bulls,99,Box Score,,0,United Center,
590,"Wed, Mar 17, 2021",8:00p,Boston Celtics,110,Cleveland Cavaliers,117,Box Score,,"4,100",Rocket Mortgage Fieldhouse,
591,"Wed, Mar 17, 2021",8:00p,Golden State Warriors,108,Houston Rockets,94,Box Score,,"3,259",Toyota Center,
592,"Wed, Mar 17, 2021",9:00p,Charlotte Hornets,104,Denver Nuggets,129,Box Score,,0,Ball Arena,
593,"Wed, Mar 17, 2021",9:00p,Miami Heat,85,Memphis Grizzlies,89,Box Score,,"2,217",FedEx Forum,
594,"Wed, Mar 17, 2021",9:30p,Los Angeles Clippers,89,Dallas Mavericks,105,Box Score,,"3,975",American Airlines Center,
595,"Thu, Mar 18, 2021",7:00p,Utah Jazz,122,Washington Wizards,131,Box Score,,0,Capital One Arena,
596,"Thu, Mar 18, 2021",7:30p,Oklahoma City Thunder,93,Atlanta Hawks,116,Box Score,,"2,621",State Farm Arena,
597,"Thu, Mar 18, 2021",7:30p,Orlando Magic,93,New York Knicks,94,Box Score,,"1,531",Madison Square Garden (IV),
598,"Thu, Mar 18, 2021",10:00p,Minnesota Timberwolves,123,Phoenix Suns,119,Box Score,,"3,172",Phoenix Suns Arena,
599,"Thu, Mar 18, 2021",10:00p,New Orleans Pelicans,93,Portland Trail Blazers,101,Box Score,,0,Moda Center,
600,"Thu, Mar 18, 2021",10:30p,Charlotte Hornets,105,Los Angeles Lakers,116,Box Score,,0,STAPLES Center,
601,"Fri, Mar 19, 2021",7:30p,Sacramento Kings,107,Boston Celtics,96,Box Score,,0,TD Garden,
602,"Fri, Mar 19, 2021",7:30p,San Antonio Spurs,116,Cleveland Cavaliers,110,Box Score,,0,Rocket Mortgage Fieldhouse,
603,"Fri, Mar 19, 2021",8:00p,Detroit Pistons,113,Houston Rockets,100,Box Score,,"3,061",Toyota Center,
604,"Fri, Mar 19, 2021",8:00p,Golden State Warriors,116,Memphis Grizzlies,103,Box Score,,"2,716",FedEx Forum,
605,"Fri, Mar 19, 2021",8:00p,Indiana Pacers,137,Miami Heat,110,Box Score,,0,AmericanAirlines Arena,
606,"Fri, Mar 19, 2021",8:00p,Brooklyn Nets,113,Orlando Magic,121,Box Score,,"3,665",Amway Center,
607,"Fri, Mar 19, 2021",8:00p,Utah Jazz,115,Toronto Raptors,112,Box Score,,0,Amalie Arena,
608,"Fri, Mar 19, 2021",9:00p,Chicago Bulls,127,Denver Nuggets,131,Box Score,OT,0,Ball Arena,
609,"Fri, Mar 19, 2021",10:00p,Minnesota Timberwolves,101,Phoenix Suns,113,Box Score,,"3,124",Phoenix Suns Arena,
610,"Fri, Mar 19, 2021",10:00p,Dallas Mavericks,119,Portland Trail Blazers,125,Box Score,,0,Moda Center,
611,"Sat, Mar 20, 2021",3:30p,Atlanta Hawks,99,Los Angeles Lakers,94,Box Score,,0,STAPLES Center,
612,"Sat, Mar 20, 2021",8:00p,Golden State Warriors,103,Memphis Grizzlies,111,Box Score,,0,FedEx Forum,
613,"Sat, Mar 20, 2021",8:00p,Sacramento Kings,105,Philadelphia 76ers,129,Box Score,,"3,071",Wells Fargo Center,
614,"Sat, Mar 20, 2021",9:00p,San Antonio Spurs,113,Milwaukee Bucks,120,Box Score,,"3,280",Fiserv Forum,
615,"Sat, Mar 20, 2021",10:00p,Charlotte Hornets,98,Los Angeles Clippers,125,Box Score,,0,STAPLES Center,
616,"Sun, Mar 21, 2021",1:00p,Indiana Pacers,109,Miami Heat,106,Box Score,OT,0,AmericanAirlines Arena,
617,"Sun, Mar 21, 2021",2:00p,Oklahoma City Thunder,114,Houston Rockets,112,Box Score,,"3,297",Toyota Center,
618,"Sun, Mar 21, 2021",3:00p,New Orleans Pelicans,113,Denver Nuggets,108,Box Score,,0,Ball Arena,
619,"Sun, Mar 21, 2021",3:30p,Orlando Magic,96,Boston Celtics,112,Box Score,,0,TD Garden,
620,"Sun, Mar 21, 2021",7:00p,Washington Wizards,106,Brooklyn Nets,113,Box Score,,"1,773",Barclays Center,
621,"Sun, Mar 21, 2021",7:00p,Toronto Raptors,105,Cleveland Cavaliers,116,Box Score,,0,Rocket Mortgage Fieldhouse,
622,"Sun, Mar 21, 2021",7:00p,Chicago Bulls,100,Detroit Pistons,86,Box Score,,750,Little Caesars Arena,
623,"Sun, Mar 21, 2021",8:00p,Philadelphia 76ers,101,New York Knicks,100,Box Score,OT,"1,981",Madison Square Garden (IV),
624,"Sun, Mar 21, 2021",10:00p,Los Angeles Lakers,94,Phoenix Suns,111,Box Score,,"3,190",Phoenix Suns Arena,
625,"Sun, Mar 21, 2021",10:00p,Dallas Mavericks,132,Portland Trail Blazers,92,Box Score,,0,Moda Center,
626,"Mon, Mar 22, 2021",7:30p,Sacramento Kings,119,Cleveland Cavaliers,105,Box Score,,"4,100",Rocket Mortgage Fieldhouse,
627,"Mon, Mar 22, 2021",8:00p,Oklahoma City Thunder,112,Minnesota Timberwolves,103,Box Score,,0,Target Center,
628,"Mon, Mar 22, 2021",8:30p,Charlotte Hornets,100,San Antonio Spurs,97,Box Score,,"3,222",AT&T Center,
629,"Mon, Mar 22, 2021",9:00p,Utah Jazz,120,Chicago Bulls,95,Box Score,,0,United Center,
630,"Mon, Mar 22, 2021",9:00p,Toronto Raptors,99,Houston Rockets,117,Box Score,,"2,965",Toyota Center,
631,"Mon, Mar 22, 2021",9:00p,Boston Celtics,126,Memphis Grizzlies,132,Box Score,OT,"2,319",FedEx Forum,
632,"Mon, Mar 22, 2021",9:00p,Indiana Pacers,113,Milwaukee Bucks,140,Box Score,,"3,280",Fiserv Forum,
633,"Mon, Mar 22, 2021",10:00p,Atlanta Hawks,110,Los Angeles Clippers,119,Box Score,,0,STAPLES Center,
634,"Tue, Mar 23, 2021",7:00p,Denver Nuggets,110,Orlando Magic,99,Box Score,,"3,485",Amway Center,
635,"Tue, Mar 23, 2021",7:30p,Los Angeles Lakers,111,New Orleans Pelicans,128,Box Score,,"3,700",Smoothie King Center,
636,"Tue, Mar 23, 2021",7:30p,Washington Wizards,113,New York Knicks,131,Box Score,,"1,589",Madison Square Garden (IV),
637,"Tue, Mar 23, 2021",8:00p,Phoenix Suns,110,Miami Heat,100,Box Score,,0,AmericanAirlines Arena,
638,"Tue, Mar 23, 2021",10:00p,Philadelphia 76ers,108,Golden State Warriors,98,Box Score,,0,Chase Center,
639,"Tue, Mar 23, 2021",10:00p,Brooklyn Nets,116,Portland Trail Blazers,112,Box Score,,,Moda Center,
640,"Wed, Mar 24, 2021",7:00p,Detroit Pistons,111,Indiana Pacers,116,Box Score,,0,Bankers Life Fieldhouse,
641,"Wed, Mar 24, 2021",7:30p,Boston Celtics,119,Milwaukee Bucks,121,Box Score,,"3,280",Fiserv Forum,
642,"Wed, Mar 24, 2021",7:30p,Denver Nuggets,111,Toronto Raptors,135,Box Score,,"1,578",Amalie Arena,
643,"Wed, Mar 24, 2021",8:00p,Cleveland Cavaliers,103,Chicago Bulls,94,Box Score,,0,United Center,
644,"Wed, Mar 24, 2021",8:00p,Charlotte Hornets,122,Houston Rockets,97,Box Score,,"3,163",Toyota Center,
645,"Wed, Mar 24, 2021",8:00p,Dallas Mavericks,128,Minnesota Timberwolves,108,Box Score,,0,Target Center,
646,"Wed, Mar 24, 2021",8:00p,Memphis Grizzlies,116,Oklahoma City Thunder,107,Box Score,,0,Chesapeake Energy Arena,
647,"Wed, Mar 24, 2021",8:00p,Phoenix Suns,111,Orlando Magic,112,Box Score,,"3,891",Amway Center,
648,"Wed, Mar 24, 2021",8:30p,Los Angeles Clippers,134,San Antonio Spurs,101,Box Score,,"3,224",AT&T Center,
649,"Wed, Mar 24, 2021",10:00p,Atlanta Hawks,108,Sacramento Kings,110,Box Score,,0,Golden 1 Center,
650,"Wed, Mar 24, 2021",10:00p,Brooklyn Nets,88,Utah Jazz,118,Box Score,,"5,546",Vivint Smart Home Arena,
651,"Thu, Mar 25, 2021",7:30p,Portland Trail Blazers,125,Miami Heat,122,Box Score,,0,AmericanAirlines Arena,
